Front,Back,Tags
"Completa el prefijo:<br><br>Das sehe ich auch so, da kann ich Ihnen nur ___fallen.","<div class=""answer"">bei</div><div class=""example"">Das sehe ich auch so, da kann ich Ihnen nur beifallen.</div><p><b>beifallen</b> = estar de acuerdo con alguien o expresar una opinión aprobatoria (arcaico)</p><p><b>Base:</b> fallen</p><div class=""meta""><p><b>Significado:</b><br>estar de acuerdo con alguien o expresar una opinión aprobatoria (arcaico)</p><div class=""translation""><b>Traducción:</b><br>También lo veo así, solo puedo estar de acuerdo con usted.</div><p><b>Construcción:</b><br>jemandem bei-fallen</p><p><b>Construcción ES:</b><br>estar de acuerdo con alguien</p><p><b>Separabilidad:</b><br>separable — fällt ... bei — beigefallen</p><p><b>Perfekt:</b><br>Ich bin dir beigefallen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/beifallen</p></div>",verb_prefix family::fallen prefix::bei separability::separable difficulty::c2 register::archaic source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Der Kugelschreiber ist ihm ___fallen.,"<div class=""answer"">ent</div><div class=""example"">Der Kugelschreiber ist ihm entfallen.</div><p><b>entfallen</b> = escaparse, caerse de la mano</p><p><b>Base:</b> fallen</p><div class=""meta""><p><b>Significado:</b><br>escaparse, caerse de la mano</p><div class=""translation""><b>Traducción:</b><br>El bolígrafo se le ha escapado.</div><p><b>Construcción:</b><br>entfallen + Dativ (Person)</p><p><b>Construcción ES:</b><br>entfallen + dativo (persona)</p><p><b>Separabilidad:</b><br>inseparable — entfällt — entfallen</p><p><b>Perfekt:</b><br>Der Kugelschreiber ist ihm entfallen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/entfallen</p></div>",verb_prefix family::fallen prefix::ent separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Die Tiere fallen über Obstplantagen, Weinberge, Wälder, Grünanlagen und Gärten ___ und fressen bei mehr als 300 Pflanzenarten alles kahl.","<div class=""answer"">her</div><div class=""example"">Die Tiere fallen über Obstplantagen, Weinberge, Wälder, Grünanlagen und Gärten her und fressen bei mehr als 300 Pflanzenarten alles kahl.</div><p><b>herfallen</b> = atacar a alguien o algo</p><p><b>Base:</b> fallen</p><div class=""meta""><p><b>Significado:</b><br>atacar a alguien o algo</p><div class=""translation""><b>Traducción:</b><br>Los animales atacan plantaciones de frutas, viñedos, bosques, zonas verdes y jardines, y comen todo en más de 300 especies de plantas.</div><p><b>Construcción:</b><br>über + Akkusativ herfallen</p><p><b>Construcción ES:</b><br>caer sobre + acusativo</p><p><b>Separabilidad:</b><br>separable — fällt ... her — hergefallen</p><p><b>Perfekt:</b><br>Die Tiere sind über die Gärten hergefallen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/herfallen</p></div>",verb_prefix family::fallen prefix::her separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Diese Verhältnisse sind, auch wenn sie dem Westen ___fallen, genauso real wie das demografische Ungleichgewicht, die Jugendarbeitslosigkeit und die Korruption der Regime.","<div class=""answer"">miss</div><div class=""example"">Diese Verhältnisse sind, auch wenn sie dem Westen missfallen, genauso real wie das demografische Ungleichgewicht, die Jugendarbeitslosigkeit und die Korruption der Regime.</div><p><b>missfallen</b> = desagradar, causar mala impresión</p><p><b>Base:</b> fallen</p><div class=""meta""><p><b>Significado:</b><br>desagradar, causar mala impresión</p><div class=""translation""><b>Traducción:</b><br>Estas condiciones, aunque desagraden al Oeste, son tan reales como el desequilibrio demográfico, el desempleo juvenil y la corrupción de los regímenes.</div><p><b>Construcción:</b><br>missfallen + Dativ</p><p><b>Construcción ES:</b><br>missfallen + dativo</p><p><b>Separabilidad:</b><br>inseparable — missfällt — missfallen</p><p><b>Perfekt:</b><br>sie hat missfallen</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/missfallen</p></div>",verb_prefix family::fallen prefix::miss separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Du hast so lange Haare, dass sie ___fallen können.","<div class=""answer"">vor</div><div class=""example"">Du hast so lange Haare, dass sie vorfallen können.</div><p><b>vorfallen</b> = caerse hacia adelante, especialmente órganos (médico)</p><p><b>Base:</b> fallen</p><div class=""meta""><p><b>Significado:</b><br>caerse hacia adelante, especialmente órganos (médico)</p><div class=""translation""><b>Traducción:</b><br>Tienes el pelo tan largo que puede ___.</div><p><b>Construcción:</b><br>vorfallen (Verb)</p><p><b>Construcción ES:</b><br>vorfallen (verbo)</p><p><b>Separabilidad:</b><br>separable — fällt ... vor — vorgefallen</p><p><b>Perfekt:</b><br>die Haare sind vorgefallen</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/vorfallen</p></div>",verb_prefix family::fallen prefix::vor separability::separable difficulty::b2 register::domain-specific source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Aemilius führt die Römer ___.,"<div class=""answer"">an</div><div class=""example"">Aemilius führt die Römer an.</div><p><b>anführen</b> = dirigir o encabezar a un grupo o personas</p><p><b>Base:</b> führen</p><div class=""meta""><p><b>Significado:</b><br>dirigir o encabezar a un grupo o personas</p><div class=""translation""><b>Traducción:</b><br>Aemilius dirige a los romanos.</div><p><b>Separabilidad:</b><br>separable — führt ... an — angeführt</p><p><b>Perfekt:</b><br>Aemilius hat die Römer angeführt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/anf%C3%BChren</p></div>",verb_prefix family::führen prefix::an separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Entwicklungsländer führen meist einfache landwirtschaftliche Produkte ___.,"<div class=""answer"">aus</div><div class=""example"">Entwicklungsländer führen meist einfache landwirtschaftliche Produkte aus.</div><p><b>ausführen</b> = exportar productos a otros países</p><p><b>Base:</b> führen</p><div class=""meta""><p><b>Significado:</b><br>exportar productos a otros países</p><div class=""translation""><b>Traducción:</b><br>Los países en desarrollo suelen exportar productos agrícolas simples.</div><p><b>Separabilidad:</b><br>separable — führt ... aus — ausgeführt</p><p><b>Perfekt:</b><br>Entwicklungsländer haben meist einfache landwirtschaftliche Produkte ausgeführt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/ausf%C3%BChren</p></div>",verb_prefix family::führen prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Jemand hat meinen Sohn ___führt und droht ihn zu töten!,"<div class=""answer"">ent</div><div class=""example"">Jemand hat meinen Sohn entführt und droht ihn zu töten!</div><p><b>entführen</b> = Secuestrar, raptar, plagiar a alguien.</p><p><b>Base:</b> führen</p><div class=""meta""><p><b>Significado:</b><br>Secuestrar, raptar, plagiar a alguien.</p><div class=""translation""><b>Traducción:</b><br>¡Alguien ha secuestrado a mi hijo y amenaza con matarlo!</div><p><b>Construcción:</b><br>jemanden entführen</p><p><b>Construcción ES:</b><br>secuestrar a alguien</p><p><b>Separabilidad:</b><br>inseparable — entführt — entführt</p><p><b>Perfekt:</b><br>Er hat das Kind entführt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/entf%C3%BChren</p></div>",verb_prefix family::führen prefix::ent separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Morgen werden wir die Verhandlungen ___führen.,"<div class=""answer"">fort</div><div class=""example"">Morgen werden wir die Verhandlungen fortführen.</div><p><b>fortführen</b> = continuar haciendo algo, por ejemplo una actividad o un proyecto</p><p><b>Base:</b> führen</p><div class=""meta""><p><b>Significado:</b><br>continuar haciendo algo, por ejemplo una actividad o un proyecto</p><div class=""translation""><b>Traducción:</b><br>Mañana continuaremos las negociaciones.</div><p><b>Separabilidad:</b><br>separable — führt ... fort — fortgeführt</p><p><b>Perfekt:</b><br>Wir haben die Verhandlungen fortgeführt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/fortf%C3%BChren</p></div>",verb_prefix family::führen prefix::fort separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Erzähl, was dich zu mir ___geführt hat.","<div class=""answer"">her</div><div class=""example"">Erzähl, was dich zu mir hergeführt hat.</div><p><b>herführen</b> = Llevar o guiar a alguien hasta aquí, a este lugar.</p><p><b>Base:</b> führen</p><div class=""meta""><p><b>Significado:</b><br>Llevar o guiar a alguien hasta aquí, a este lugar.</p><div class=""translation""><b>Traducción:</b><br>Cuenta qué te ha traído hasta mí.</div><p><b>Construcción:</b><br>jemanden hierher führen</p><p><b>Construcción ES:</b><br>llevar a alguien aquí</p><p><b>Separabilidad:</b><br>separable — führt ... her — hergeführt</p><p><b>Perfekt:</b><br>Er hat mich hierher geführt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/herf%C3%BChren</p></div>",verb_prefix family::führen prefix::her separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Ich soll sie zu der Stelle ___führen, wo damals der Unfall geschah.","<div class=""answer"">hin</div><div class=""example"">Ich soll sie zu der Stelle hinführen, wo damals der Unfall geschah.</div><p><b>hinführen</b> = acompañar a alguien a un lugar</p><p><b>Base:</b> führen</p><div class=""meta""><p><b>Significado:</b><br>acompañar a alguien a un lugar</p><div class=""translation""><b>Traducción:</b><br>Debo acompañarla al lugar donde ocurrió el accidente.</div><p><b>Construcción:</b><br>jemanden zu einem Ort hinführen</p><p><b>Construcción ES:</b><br>acompañar a alguien a un lugar</p><p><b>Separabilidad:</b><br>separable — führt ... hin — hingeführt</p><p><b>Perfekt:</b><br>Er hat die Touristen zum Museum hingeführt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/hinf%C3%BChren</p></div>",verb_prefix family::führen prefix::hin separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Sie müssen schon Ihren Personalausweis ___führen, das wissen Sie doch, oder?","<div class=""answer"">mit</div><div class=""example"">Sie müssen schon Ihren Personalausweis mitführen, das wissen Sie doch, oder?</div><p><b>mitführen</b> = llevar algo consigo</p><p><b>Base:</b> führen</p><div class=""meta""><p><b>Significado:</b><br>llevar algo consigo</p><div class=""translation""><b>Traducción:</b><br>Usted debe llevar siempre su documento de identidad consigo, eso ya lo sabe, ¿verdad?</div><p><b>Separabilidad:</b><br>separable — führt ... mit — mitgeführt</p><p><b>Perfekt:</b><br>Sie hat ihren Regenschirm mitgeführt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/mitf%C3%BChren</p></div>",verb_prefix family::führen prefix::mit separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Es sind ferner 130 Pferde vorhanden, welche das Bier ___führen.","<div class=""answer"">ver</div><div class=""example"">Es sind ferner 130 Pferde vorhanden, welche das Bier verführen.</div><p><b>verführen</b> = engañar o inducir a hacer algo malo</p><p><b>Base:</b> führen</p><div class=""meta""><p><b>Significado:</b><br>engañar o inducir a hacer algo malo</p><div class=""translation""><b>Traducción:</b><br>Además, hay 130 caballos presentes que engañan la cerveza.</div><p><b>Separabilidad:</b><br>inseparable — verführt — verführt</p><p><b>Perfekt:</b><br>Sie hat ihn verführt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/verf%C3%BChren</p></div>",verb_prefix family::führen prefix::ver separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Ein Kinofilm, der mit der gängigen analogen Technologie aufgezeichnet wurde, kann auf jedem Kinoprojektor in jedem Land der Welt ___geführt werden.","<div class=""answer"">vor</div><div class=""example"">Ein Kinofilm, der mit der gängigen analogen Technologie aufgezeichnet wurde, kann auf jedem Kinoprojektor in jedem Land der Welt vorgeführt werden.</div><p><b>vorführen</b> = mostrar</p><p><b>Base:</b> führen</p><div class=""meta""><p><b>Significado:</b><br>mostrar</p><div class=""translation""><b>Traducción:</b><br>Una película que fue grabada con la tecnología analógica común puede ser mostrada en cualquier proyector de cine en cualquier país del mundo.</div><p><b>Separabilidad:</b><br>separable — führt ... vor — vorgeführt</p><p><b>Perfekt:</b><br>Der Lehrer hat den neuen Computer im Klassenzimmer vorgeführt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/vorf%C3%BChren</p></div>",verb_prefix family::führen prefix::vor separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>1918 zum titular a.o. Prof. ernannt, konnte Spitzy diese Einrichtung nach Kriegsende als Zivilspital ___führen und wurde 1923 zum Direktor und Primararzt dieses orthopädischen Spitals ernannt, an dem er bis 1942 wirkte.","<div class=""answer"">weiter</div><div class=""example"">1918 zum titular a.o. Prof. ernannt, konnte Spitzy diese Einrichtung nach Kriegsende als Zivilspital weiterführen und wurde 1923 zum Direktor und Primararzt dieses orthopädischen Spitals ernannt, an dem er bis 1942 wirkte.</div><p><b>weiterführen</b> = continuar algo que se ha empezado</p><p><b>Base:</b> führen</p><div class=""meta""><p><b>Significado:</b><br>continuar algo que se ha empezado</p><div class=""translation""><b>Traducción:</b><br>Nombrado profesor titular honorario en 1918, Spitzy pudo continuar este establecimiento como hospital civil después de la guerra y fue nombrado director y médico principal de este hospital ortopédico en 1923, donde trabajó hasta 1942.</div><p><b>Separabilidad:</b><br>separable — führt ... weiter — weitergeführt</p><p><b>Perfekt:</b><br>Spitzy hat diese Einrichtung weitergeführt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/weiterf%C3%BChren</p></div>",verb_prefix family::führen prefix::weiter separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Der Maschine wird kein Strom ___geführt, da das Kabel defekt ist.","<div class=""answer"">zu</div><div class=""example"">Der Maschine wird kein Strom zugeführt, da das Kabel defekt ist.</div><p><b>zuführen</b> = conducir hacia un lugar</p><p><b>Base:</b> führen</p><div class=""meta""><p><b>Significado:</b><br>conducir hacia un lugar</p><div class=""translation""><b>Traducción:</b><br>A la máquina no se le conduce corriente porque el cable está defectuoso.</div><p><b>Construcción:</b><br>etwas zu etwas zuführen</p><p><b>Construcción ES:</b><br>conducir algo hacia algo</p><p><b>Separabilidad:</b><br>separable — führt ... zu — zugeführt</p><p><b>Perfekt:</b><br>Die Maschine hat keinen Strom zugeführt bekommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zuf%C3%BChren</p></div>",verb_prefix family::führen prefix::zu separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
