base,derived,sense_id,prefix,separability,pos,gloss_de,gloss_es,gloss_en,example,example_de,example_es,example_en,example_de_with_blank,answer,present_example_de,perfect_example_de,construction,construction_es,register,difficulty,frequency_bucket,is_reflexive,takes_accusative,takes_dative,fixed_preposition,present_3sg,perfect_auxiliary,participle_ii,separable_sentence_pattern,is_quality_ok,quality_flags,anki_hint_es,wiktionary_url,source
fallen,entfallen,1,ent-,inseparable,Verb,aus der Hand fallen,escarparse,"fall, slip from one's hand, drop",Der Kugelschreiber ist ihm entfallen.,Der Kugelschreiber ist ihm entfallen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/entfallen,wiktionary
fallen,fortfallen,1,fort-,separable,Verb,"entfallen , verschwinden , wegfallen",,,"Die Gehaltserhöhung brachte ihr nicht viel, weil dafür die Wochenendzuschläge fortfielen.","Die Gehaltserhöhung brachte ihr nicht viel, weil dafür die Wochenendzuschläge fortfielen.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/fortfallen,wiktionary
fallen,herfallen,1,her-,separable,Verb,über jemanden/etwas ( Akkusativ ) herfallen :,,attack,"Die Tiere fallen über Obstplantagen, Weinberge, Wälder, Grünanlagen und Gärten her und fressen bei mehr als 300 Pflanzenarten alles kahl.","Die Tiere fallen über Obstplantagen, Weinberge, Wälder, Grünanlagen und Gärten her und fressen bei mehr als 300 Pflanzenarten alles kahl.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/herfallen,wiktionary
fallen,hinfallen,1,hin-,separable,Verb,"intransitiv : (mit Wucht ) zu Boden , auf die Erde fallen",,fall down,"Beim Eintritt wäre er fast hingefallen, denn hinter der Tür war noch eine Stufe.","Beim Eintritt wäre er fast hingefallen, denn hinter der Tür war noch eine Stufe.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/hinfallen,wiktionary
fallen,missfallen,1,miss-,inseparable,Verb,"transitiv , Dativ : nicht gefallen, einen schlechten Eindruck machen, abgelehnt werden",,displease,"Diese Verhältnisse sind, auch wenn sie dem Westen missfallen, genauso real wie das demografische Ungleichgewicht, die Jugendarbeitslosigkeit und die Korruption der Regime.","Diese Verhältnisse sind, auch wenn sie dem Westen missfallen, genauso real wie das demografische Ungleichgewicht, die Jugendarbeitslosigkeit und die Korruption der Regime.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/missfallen,wiktionary
fallen,nachfallen,1,nach-,separable,Verb,"Jägersprache , über Vögel : dort niedergehen, wo schon andere Vögel sind",,,,,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/nachfallen,wiktionary
fallen,verfallen,1,ver-,inseparable,Verb,intransitiv :,"desmoronarse, decaer","decay, deteriorate",Ohne Pflege wird das Schloss irgendwann verfallen.,Ohne Pflege wird das Schloss irgendwann verfallen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""metadata_gloss"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/verfallen,wiktionary
fallen,vorfallen,1,vor-,separable,Verb,unwillkürlich nach vorne geraten (Medizin: von Organen),,"drop, prolapse","Du hast so lange Haare, dass sie vorfallen können.","Du hast so lange Haare, dass sie vorfallen können.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/vorfallen,wiktionary
fallen,wegfallen,1,weg-,separable,Verb,"wirklich nicht mehr dasein / existieren oder auch: ausfallen , zeitweise nicht zur Verfügung stehen",desaparecer,disappear,"Der Krieg beschleunigte die Industrialisierung, weil bisherige Importe plötzlich wegfielen und die Waren selbst hergestellt werden mussten"", analysiert Franz Waldenberger, Direktor des Deutschen Instituts für Japanstudien in Tokio.","Der Krieg beschleunigte die Industrialisierung, weil bisherige Importe plötzlich wegfielen und die Waren selbst hergestellt werden mussten"", analysiert Franz Waldenberger, Direktor des Deutschen Instituts für Japanstudien in Tokio.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""long_example"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/wegfallen,wiktionary
fallen,zerfallen,1,zer-,inseparable,Verb,"in seine Einzelteile auseinanderfallen, sich auflösen",desintegración nuclear,"dilapidate, disintegrate",Das alte Bauwerk zerfällt immer mehr.,Das alte Bauwerk zerfällt immer mehr.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zerfallen,wiktionary
fallen,zufallen,1,zu-,separable,Verb,intransitiv : sich von selbst schließen,,"close, slam shut",Durch den (starken) Wind fiel die Terrassentür zu.,Durch den (starken) Wind fiel die Terrassentür zu.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zufallen,wiktionary
fallen,zurückfallen,1,zurück-,separable,Verb,Sport : in einem Rennen nicht mehr mithalten / hinter den Gegnern zurückbleiben,,drop back,Beim letzten Marathon konnte ich ab Kilometer 30 nicht mehr mit der Spitze mithalten und fiel zurück.,Beim letzten Marathon konnte ich ab Kilometer 30 nicht mehr mit der Spitze mithalten und fiel zurück.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zur%C3%BCckfallen,wiktionary
fallen,zusammenfallen,1,zusammen-,separable,Verb,durch Einstürzen kaputtgehen,colapsar,collapse,Die bei dieser Eruption zusammengefallene Magmakammer bildet das Bett für den heutigen See.,Die bei dieser Eruption zusammengefallene Magmakammer bildet das Bett für den heutigen See.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zusammenfallen,wiktionary
führen,abführen,1,ab-,separable,Verb,"transitiv : jemanden polizeilich wegbringen , in Gewahrsam nehmen",pagar,walk off,Die Polizisten führen den Verdächtigen ab.,Die Polizisten führen den Verdächtigen ab.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/abf%C3%BChren,wiktionary
führen,anführen,1,an-,separable,Verb,transitiv :,"dirigir, encabezar",lead,Aemilius führt die Römer an .,Aemilius führt die Römer an .,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""metadata_gloss"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/anf%C3%BChren,wiktionary
führen,aufführen,1,auf-,separable,Verb,reflexiv : sich (schlecht) verhalten,montar,misbehave,Führ dich doch nicht so seltsam auf!,Führ dich doch nicht so seltsam auf!,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/auff%C3%BChren,wiktionary
führen,ausführen,1,aus-,separable,Verb,"transitiv , von Waren : in andere Länder verkaufen",exportar,export,Entwicklungsländer führen meist einfache landwirtschaftliche Produkte aus.,Entwicklungsländer führen meist einfache landwirtschaftliche Produkte aus.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/ausf%C3%BChren,wiktionary
führen,einführen,1,ein-,separable,Verb,eine Ware über eine Grenze in ein Land/Gebiet bringen,importar,import,"Der Importeur war darauf spezialisiert, Unterhaltungselektronik aus Asien einzuführen.","Der Importeur war darauf spezialisiert, Unterhaltungselektronik aus Asien einzuführen.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/einf%C3%BChren,wiktionary
führen,entführen,1,ent-,inseparable,Verb,"jemanden (oder etwas in dem sich Personen befinden) heimlich oder gewaltsam wegbringen , verschleppen","secuestrar, raptar, plagiar","kidnap, hijack, abduct",Jemand hat meinen Sohn entführt und droht ihn zu töten!,Jemand hat meinen Sohn entführt und droht ihn zu töten!,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/entf%C3%BChren,wiktionary
führen,fortführen,1,fort-,separable,Verb,transitiv : eine Sache weiterhin tun,,continue,Morgen werden wir die Verhandlungen fortführen.,Morgen werden wir die Verhandlungen fortführen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/fortf%C3%BChren,wiktionary
führen,herführen,1,her-,separable,Verb,"jemanden von woanders hierher, an diesen Ort bringen / geleiten ( führen )",,,"Erzähl, was dich zu mir hergeführt hat.","Erzähl, was dich zu mir hergeführt hat.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/herf%C3%BChren,wiktionary
führen,hinführen,1,hin-,separable,Verb,jemanden zu einem Ort begleiten,,,"Ich soll sie zu der Stelle hinführen , wo damals der Unfall geschah.","Ich soll sie zu der Stelle hinführen , wo damals der Unfall geschah.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/hinf%C3%BChren,wiktionary
führen,mitführen,1,mit-,separable,Verb,bei sich haben ; bei sich tragen,,,"Sie müssen schon Ihren Personalausweis mitführen , das wissen Sie doch, oder?","Sie müssen schon Ihren Personalausweis mitführen , das wissen Sie doch, oder?",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/mitf%C3%BChren,wiktionary
führen,nachführen,1,nach-,separable,Verb,"etwas sich einem verändernden Objekt / Ziel anpassen , etwas auf dieses Ziel ausrichten",,update,"Die Effizienz von Photovoltaikanlagen steigt, wenn man die Panels der Sonne nachführt.","Die Effizienz von Photovoltaikanlagen steigt, wenn man die Panels der Sonne nachführt.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/nachf%C3%BChren,wiktionary
führen,verführen,1,ver-,inseparable,Verb,transitiv :,engañar a,mislead,"Es sind ferner 130 Pferde vorhanden, welche das Bier verführen.","Es sind ferner 130 Pferde vorhanden, welche das Bier verführen.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""metadata_gloss"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/verf%C3%BChren,wiktionary
führen,vorführen,1,vor-,separable,Verb,einem Publikum zeigen,mostrar,"exhibit, showcase","Ein Kinofilm, der mit der gängigen analogen Technologie aufgezeichnet wurde, kann auf jedem Kinoprojektor in jedem Land der Welt vorgeführt werden .","Ein Kinofilm, der mit der gängigen analogen Technologie aufgezeichnet wurde, kann auf jedem Kinoprojektor in jedem Land der Welt vorgeführt werden .",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/vorf%C3%BChren,wiktionary
führen,wegführen,1,weg-,separable,Verb,"Dieser Abschnitt fehlt noch. Hilf mit, das Wiktionary zu vervollständigen, und ergänze ihn ( Hilfe:Eintrag ). Anmerkung: Duden online „ wegführen “.",,,,,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg"", ""placeholder_gloss"", ""short_or_metadata_gloss""]",,https://de.wiktionary.org/wiki/wegf%C3%BChren,wiktionary
führen,weiterführen,1,weiter-,separable,Verb,etwas Begonnenes fortsetzen,continuar,continue,"1918 zum titular a.o. Prof. ernannt, konnte Spitzy diese Einrichtung nach Kriegsende als Zivilspital weiterführen und wurde 1923 zum Direktor und Primararzt dieses orthopädischen Spitals ernannt, an dem er bis 1942 wirkte.","1918 zum titular a.o. Prof. ernannt, konnte Spitzy diese Einrichtung nach Kriegsende als Zivilspital weiterführen und wurde 1923 zum Direktor und Primararzt dieses orthopädischen Spitals ernannt, an dem er bis 1942 wirkte.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""long_example"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/weiterf%C3%BChren,wiktionary
führen,zuführen,1,zu-,separable,Verb,etwas wohin gelangen lassen; zuleiten,conducir hacia,,"Der Maschine wird kein Strom zugeführt, da das Kabel defekt ist.","Der Maschine wird kein Strom zugeführt, da das Kabel defekt ist.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zuf%C3%BChren,wiktionary
führen,zurückführen,1,zurück-,separable,Verb,an den Herkunftsort bringen,,take back,"Der Bund muss viel stärker als bisher geplant und langfristiger operativ in die Betreuung einsteigen und mindestens die Hälfte aller Flüchtlinge aufnehmen, betreuen und bei negativem Ausgang in ihre Heimatländer zurückführen .","Der Bund muss viel stärker als bisher geplant und langfristiger operativ in die Betreuung einsteigen und mindestens die Hälfte aller Flüchtlinge aufnehmen, betreuen und bei negativem Ausgang in ihre Heimatländer zurückführen .",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""long_example"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zur%C3%BCckf%C3%BChren,wiktionary
